C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_15_834.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_15_834.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_15_834.jpg, -0.3658041, 0.6253034, 0, 4.542131
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_15_941.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_15_941.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_15_941.jpg, -0.04535583, 0.4884444, 0, 5.230869
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_042.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_042.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_042.jpg, -0.3294975, 0.772586, 0, 5.963375
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_150.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_150.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_150.jpg, -0.3287823, 0.6325952, 0, 6.805517
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_252.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_252.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_252.jpg, -0.03890013, 0.6504481, 0, 7.422498
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_352.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_352.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_352.jpg, -0.3267942, 0.6149285, 0, 8.191512
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_459.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_459.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_459.jpg, -0.2672337, 0.674489, 0, 8.854912
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_562.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_562.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_562.jpg, -0.3210702, 0.3819821, 0, 9.38744
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_664.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_664.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_664.jpg, -0.3884771, 0.6576869, 0, 9.880702
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_764.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_764.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_764.jpg, -0.1036373, 0.4034098, 0, 10.42711
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_865.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_865.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_865.jpg, 0, 0.6440747, 0, 10.94558
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_16_970.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_16_970.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_16_970.jpg, 0, 0.3914236, 0, 11.70001
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_075.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_075.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_075.jpg, 0, 0.4623412, 0, 11.87212
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_176.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_176.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_176.jpg, 0, 0.1618492, 0, 12.18906
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_276.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_276.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_276.jpg, -0.1519746, 0.3346471, 0, 12.0538
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_380.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_380.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_380.jpg, -0.3093591, 0.2338355, 0, 12.46307
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_482.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_482.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_482.jpg, -0.2020641, 0.2220203, 0, 12.38704
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_586.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_586.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_586.jpg, -0.5014761, 0.273727, 0, 12.78077
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_688.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_688.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_688.jpg, -0.258408, 0, 0, 12.55496
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_790.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_790.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_790.jpg, 0, 0.1952634, 0, 12.83421
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_894.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_894.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_894.jpg, 0, 0, 0, 12.72965
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_17_996.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_17_996.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_17_996.jpg, -0.3074208, 0.2135676, 0, 12.50724
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_098.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_098.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_098.jpg, -0.3104178, 0.0170292, 0, 12.60089
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_201.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_201.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_201.jpg, -0.01412905, 0.1877433, 0, 12.52288
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_302.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_302.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_302.jpg, 0, 0, 0, 12.6707
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_405.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_405.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_405.jpg, 0, 0.1805283, 0, 12.4349
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_509.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_509.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_509.jpg, 0, 0, 0, 12.54574
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_613.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_613.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_613.jpg, 0, 0.2306778, 0, 12.74105
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_717.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_717.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_717.jpg, 0, 0, 0, 12.41477
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_820.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_820.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_820.jpg, -0.2299152, 0.1712124, 0, 12.70423
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_18_922.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_18_922.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_18_922.jpg, -0.1398768, 0, 0, 12.35227
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_025.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_025.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_025.jpg, 0, 0.1536102, 0, 12.61962
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_126.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_126.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_126.jpg, -0.146433, 0.033693, 0, 12.34587
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_228.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_228.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_228.jpg, -0.226878, 0.2418168, 0, 12.58666
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_331.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_331.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_331.jpg, 0, 0, 0, 12.30376
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_432.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_432.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_432.jpg, -0.1610664, 0.2560167, 0, 12.61373
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_534.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_534.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_534.jpg, -0.1611504, 0.0165441, 0, 12.59197
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_636.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_636.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_636.jpg, -0.3127329, 0.12606, 0, 12.31514
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_737.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_737.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_737.jpg, -0.25341, 0.062118, 0, 12.49137
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_838.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_838.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_838.jpg, -0.3715698, 0.20805, 0, 12.29182
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_19_937.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_19_937.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_19_937.jpg, -0.2560221, 0.0615273, 0, 12.56749
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_042.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_042.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_042.jpg, -0.393585, 0.2059008, 0, 12.36082
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_144.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_144.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_144.jpg, -0.1058706, 0, 0, 12.55472
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_250.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_250.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_250.jpg, 0, 0.04794182, 0, 12.28492
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_354.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_354.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_354.jpg, 0, 0.1147437, 0, 12.17196
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_458.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_458.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_458.jpg, 0, 0.06609656, 0, 12.53319
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_560.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_560.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_560.jpg, 0, 0.1779642, 0, 12.20213
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_664.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_664.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_664.jpg, -0.0537201, 0.07150982, 0, 12.59737
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_769.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_769.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_769.jpg, -0.1819548, 0.3491343, 0, 12.43124
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_873.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_873.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_873.jpg, 0, 0.03159326, 0, 12.61439
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_20_976.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_20_976.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_20_976.jpg, 0, 0.2171253, 0, 12.84975
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_21_079.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_21_079.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_21_079.jpg, -0.2150166, 0.06616589, 0, 12.55904
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_21_183.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_21_183.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_21_183.jpg, -0.08780339, 0.1694535, 0, 12.92489
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_21_285.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_21_285.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_21_285.jpg, -0.0703998, 0.1058325, 0, 12.57286
C:\Users\imana\Downloads\Data_Car\IMG\center_2022_09_06_19_09_21_393.jpg, C:\Users\imana\Downloads\Data_Car\IMG\left_2022_09_06_19_09_21_393.jpg, C:\Users\imana\Downloads\Data_Car\IMG\right_2022_09_06_19_09_21_393.jpg, -0.2774475, 0.1804404, 0, 12.89658
